image_id,X,Y,Width,Height,English Text,Hindi Text,P_TYPE
2405891,38,186,250.0,242,Bus moving in traffic.,ट्रैफिक में चलती बस।,train
2405892,261,140,137.0,229,a man leaning down while skiing,स्कीइंग करते समय एक आदमी झुक गया,train
2405894,320,183,120.0,93,the snow is white,बर्फ सफेद है,train
2405895,7,6,490.0,282,Ducks in the pond.,तालाब में बतख |,train
2405900,313,54,127.0,154,a stop sign,एक बंद चिन्ह,train
2405903,130,76,71.0,205,A striped towel hanging on the wall,एक धारीदार तौलिया दीवार पर लटका हुआ,train
2405904,195,115,144.0,105,Elephant walking in a wild park.,हाथी एक जंगली पार्क में घूम रहा है।,train
2405909,267,107,45.0,81,hair of a lady,एक महिला के बाल,train
2405911,96,185,106.0,36,red and yellow surf board,लाल और पीले सर्फ बोर्ड,train
2405913,69,83,250.0,405,Young boy skateboarding,युवा लडका स्केटेबोर्डिंग कर रहा है,train
2405916,249,268,93.0,50,the sign is blue,संकेत नीला है,train
2405917,390,55,60.0,140,traffic light,यातायात प्रकाश,train
2405919,325,240,79.0,97,part of a cloudy sky,बादल आकाश का हिस्सा,train
2405923,148,46,71.0,49,Black base ball hat with writing.,काला आधार गेंद लिखित के साथ |,train
2405943,226,200,85.0,63,the sign says stop,संकेत कहता है रुक जाओ,train
2405952,0,0,397.0,280,Red horse in an open barn.,एक खुले खलिहान में लाल घोड़ा।,train
2405954,139,54,84.0,52,clear lid of soda container,सोडा कंटेनर का स्पष्ट ढक्कन,train
2405956,42,171,85.0,85,Man sitting on the grass,घास पर बैठे आदमी,train
2405958,249,228,81.0,97,this is a cup of tea,यह एक कप चाय है,train
2405959,138,15,190.0,299,a young zebra,एक युवा ज़ेब्रा,train
2405971,250,204,136.0,115,two pickles near sandwich,सैंडविच के पास दो अचार,train
2405973,196,190,84.0,45,Photo of Jennifer Lawrence,जेनिफर लॉरेंस की तस्वीर,train
2405979,111,329,53.0,56,several people walking away,कई लोग चले गए,train
2405980,172,127,79.0,62,White base ball plate.,सफेद बेस बॉल प्लेट।,train
2405983,1,78,387.0,159,the skateboard sitting on the road,स्केटबोर्ड सड़क पर बैठे,train
2405984,59,74,81.0,214,a cool looking lava lamp,एक शांत दिखने वाला लावा दीपक,train
2405996,184,40,189.0,170,Waffle cut fried potatoes.,वाफ़ल कटौती तले हुए आलू,train
2406004,78,190,171.0,261,White ceramic toilet in bathroom,बाथरूम में सफेद सिरेमिक शौचालय,train
2406009,172,133,325.0,197,vehicle on a street,सड़क पर वाहन,train
2406015,92,117,280.0,179,Miniature scissors on the table.,मेज पर लघु कैंची।,train
2406018,129,269,122.0,230,a white toilet with signs,संकेतों के साथ एक सफेद शौचालय,train
2406023,383,27,100.0,54,kite in the sky,आकाश में पतंग,train
2406040,283,78,70.0,140,this is a man,यह एक आदमी है,train
2406041,15,21,481.0,297,a fruit stand,एक स्वादिष्ट फल,train
2406043,198,127,154.0,155,A doughnut has red icing,एक डोनट में रेड आइसिंग है,train
2406044,210,220,53.0,65,Blue clock on the building,इमारत पर नीली घड़ी,train
2406045,20,7,440.0,341,different vegetables close to each other,विभिन्न सब्जियां एक दूसरे के करीब,train
2406047,20,10,354.0,412,a snowy day,एक बर्फीला दिन,train
2406050,249,22,58.0,52,part of the sky,आकाश का हिस्सा,train
2406052,258,230,190.0,160,cat licking the top up,बिल्ली ऊपर से चाट,train
2406053,103,70,266.0,286,Teddy bear on a bed of rocks.,चट्टानों के बिस्तर पर टेडी भालू।,train
2406054,6,78,339.0,367,Picture is taken during the day.,चित्र दिन के दौरान लिया गया है,train
2406055,99,311,54.0,83,man carrying a surfboard,सर्फबोर्ड ले जाने वाला आदमी,train
2406063,181,102,120.0,76,man wearing black wet suit,काला गीला सूट पहने वाला आदमी,train
2406064,347,322,71.0,15,wrinkles in white sheet,सफेद चादर में झुर्रियाँ,train
2406067,19,10,447.0,426,woman sitting outside with computer equipment.,कंप्यूटर उपकरण के साथ बाहर बैठे महिला।,train
2406068,179,292,93.0,40,Red patterned bow tie,लाल पैटर्न वाला धनुष टाई,train
2406069,0,0,497.0,255,a bunch of trees in the background,पृष्ठभूमि में पेड़ों का एक गुच्छा,train
2406072,0,208,115.0,130,Half shown gray truck,आधा दिखाया ग्रे ट्रक,train
2406074,71,15,157.0,225,Woman preparing to hit a tennis ball,टेनिस बॉल मारने की तैयारी करती महिला,train
2406080,59,174,420.0,141,a small herd of zebras,ज़ेबरा का एक छोटा झुंड,train
2406082,38,85,405.0,140,group of people skate boarding down center of raod,लोगों का समूह स्कोप डाउन सेंटर ऑफ राड पर सवार होता है,train
2406086,131,102,110.0,200,man on bicycle,साइकिल पर आदमी,train
2406088,301,103,120.0,228,Asian man,एशियाई आदमी,train
2406094,87,57,342.0,195,white lights from hanging globes,लटकते ग्लोब्स से सफेद रोशनी,train
2406098,15,57,255.0,322,Two giraffes.,दो जिराफ,train
2406106,290,247,198.0,84,tennis court is blue,टेनिस कोर्ट नीला है,train
2406109,366,166,67.0,75,a man on motorcycle,मोटरसाइकिल पर एक आदमी,train
2406110,0,171,135.0,192,Man in green shirt sitting with friends,दोस्तों के साथ बैठे हरे शर्ट में आदमी,train
2406111,208,321,80.0,46,License plate of the truck.,ट्रक की लाइसेंस प्लेट।,train
2406117,1,11,490.0,30,power lines above the train tracks,ट्रेन की पटरियों के ऊपर बिजली की लाइनें,train
2406130,283,81,215.0,177,Meal on a dish,एक डिश पर भोजन,train
